record_id,n_stems,stem_diameter_1_cm,stem_diameter_2_cm,stem_diameter_3_cm,stem_diameter_4_cm,stem_diameter_5_cm,height_m,life_stage,physiological_condition,classification,county,latin_name_clean,common_name_clean,generic_name_clean,genus,species,combined_stem_diameter_cm,is_multistem,crown_radius_n_m,crown_radius_s_m,crown_radius_e_m,crown_radius_w_m,crown_radius_se_m,crown_radius_nw_m,crown_radius_ne_m,crown_radius_sw_m,crown_radius_minimum_bounding_circle,crown_radius_maximum,data_contributor_id
9adab903-9935-446e-90ee-416f436117fd,1,34,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,34,FALSE,4,4,4,4,,,,,4,4,C6
1af5d8d9-3fb5-4dcd-a737-b7d28dd0c77d,1,32,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,32,FALSE,4,4,4,4,,,,,4,4,C6
d7f64986-fe95-4134-90ad-15853393ea6c,1,33,,,,,15,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,33,FALSE,4,4,4,4,,,,,4,4,C6
b028ad1d-ff68-4103-b969-5d0c2faa741d,1,31,,,,,22,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,31,FALSE,4,4,4,4,,,,,4,4,C6
cc7acd73-6494-4343-bc3c-a6433e315b4c,1,40,,,,,22,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,40,FALSE,4,4,4,4,,,,,4,4,C6
ca98ed42-de80-41aa-bd3b-4724c26c44b6,1,29,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,29,FALSE,4,4,4,4,,,,,4,4,C6
85b81116-2a4e-49f7-b9d6-076ee8e06224,1,38,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,38,FALSE,4,4,4,4,,,,,4,4,C6
2b3051e2-1ea4-422b-8381-5b19235e1e35,1,41,,,,,7,mature,fair,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,41,FALSE,4,4,4,4,,,,,4,4,C6
68cd5ad0-ba22-4164-8c40-96dd4e074b58,1,62,,,,,14,mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,62,FALSE,3,5,5,3,,,,,4,5,C6
0a774e5b-9c85-4d5e-8721-488ae735595b,1,22,,,,,9,mature,fair,urban,gloucestershire,quercus robur,english oak,oak,quercus,robur,22,FALSE,4,2,2,6,,,,,4,6,C6
ea8ffe82-af0e-451d-a943-97722960c870,2,40,30,,,,16,mature,fair,urban,surrey,quercus robur,english oak,oak,quercus,robur,50,TRUE,4,4,4,4,,,,,4,4,C6
fae9a8a0-1e68-4897-b06f-1a48299d44b2,1,40,,,,,7,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,4,4,4,4,,,,,4,4,C2
970b37f4-e75c-4a13-8b78-2d44430f61be,1,56,,,,,8,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,56,FALSE,4,4,4,4,,,,,4,4,C2
38e4bd12-9b97-4657-8b8f-596b051175b4,1,33,,,,,10,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,33,FALSE,4,4,1,4,,,,,4,4,C2
805ca351-b609-4ed3-b605-d5c18fee516c,1,42,,,,,11,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,42,FALSE,3,4,5,3,,,,,4,5,C2
43a2f8dd-c8a3-4127-9452-d9bf16456ea1,1,35,,,,,6,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,4,,,,,4,4,C2
ba3570e0-cb26-4544-a5d9-296d8828904f,1,35,,,,,8,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,4,,,,,4,4,C2
b3b7b5df-f85f-48b3-a4cc-57f9dff488bf,1,30,,,,,8,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,4,4,4,4,,,,,4,4,C2
34b9115d-93d1-4fde-852e-22f9006f7302,1,34,,,,,8,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,34,FALSE,4,3,4,4,,,,,4,4,C2
f92b97fa-3e1d-49fe-8f44-e1890ea1d42e,1,35,,,,,7,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,3,4,4,,,,,4,4,C2
70bd3f33-9b18-49d8-a688-cc085757cdf6,1,35,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,3,4,,,,,4,4,C2
735cb9a0-6170-450c-a6f0-b1d2b35f62ed,1,40,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,3,5,2,2,,,,,4,5,C2
94a6d6ef-705e-408d-a1c2-80b66588fe84,1,36,,,,,7,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,36,FALSE,4,3,4,4,,,,,4,4,C2
1c94171a-9dff-4817-89b4-832d46ba6208,1,39,,,,,8,mature,good,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,39,FALSE,4,4,4,4,,,,,4,4,C2
ce1b1c21-96c1-4387-866c-3eed8d9d9433,1,43,,,,,8,mature,good,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,43,FALSE,4,4,4,4,,,,,4,4,C2
2646e5c4-4681-4f27-bc8f-46db2f396c15,1,37,,,,,12,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,37,FALSE,4,4,4,4,,,,,4,4,C2
b0a772ab-29c6-4031-9b47-30d88494b11b,1,22,,,,,12,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22,FALSE,2,4,3,5,,,,,4,5,C2
0fc83e0a-3fc6-4b7f-b6d4-06e353ebd194,1,30,,,,,8,mature,good,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,4,3,4,4,,,,,4,4,C2
a319b212-8552-40ef-a6c9-fd26a58832c3,1,37,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,37,FALSE,4,4,4,4,,,,,4,4,C2
f7f6d65d-a66b-476b-85ef-bae19c7c5aef,1,35,,,,,8,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,3,,,,,4,4,C2
e49695a6-1300-4ae6-9599-285aeed45877,1,44,,,,,10,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,44,FALSE,4,4,3,2,,,,,4,4,C2
66fdaa22-62a7-4e4b-915e-9c4d7b25a170,1,100,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,100,FALSE,4,4,4,4,,,,,4,4,C2
27711a86-fabd-4356-92d1-145f8101bc1d,1,27,,,,,15,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,27,FALSE,7,1,2,5,,,,,4,7,C2
7cd34420-5de2-4869-8787-e0dd9cc8f57d,1,50,,,,,16,mature,poor,rural,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,50,FALSE,2,6,4,3,,,,,4,6,C4
3926c156-bf7b-45c9-b5ab-107204c70448,1,58,,,,,16,mature,good,suburban,jersey,fraxinus excelsior,european ash,ash,fraxinus,excelsior,58,FALSE,2,5,6,2,,,,,4,6,C4
5fbacdbd-9c04-4d57-a1d0-1e62b68f3f38,1,26,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,26,FALSE,4,4,2,3,,,,,4,4,C5
74c15219-6209-49a3-a67a-d8d1ee929a7d,1,35,,,,,12,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,4,,,,,4,4,C5
fc946a2b-27a3-4390-a36c-05951284e9c3,1,35,,,,,12,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,4,,,,,4,4,C5
c09ed165-f68c-4fa6-8be1-cb432cfa516e,1,4,,,,,13,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,4,FALSE,4,4,4,4,,,,,4,4,C5
7adc2b14-6204-4eec-8959-4daca4bd14f4,1,42,,,,,14,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,42,FALSE,4,4,4,4,,,,,4,4,C5
bcb61c94-e33d-4cc7-ba8b-545278c879d7,1,42,,,,,12,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,42,FALSE,4,4,4,4,,,,,4,4,C5
9583fd00-78c4-4784-b2bf-7f6a0c06f6cd,2,45,35,,,,13,mature,fair,urban,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,57,TRUE,4,4,4,4,,,,,4,4,C6
65537316-9553-4938-bb4c-82abbcfcd769,1,69,,,,,7,mature,fair,urban,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,69,FALSE,4,4,4,4,,,,,4,4,C6
7481f0a3-1db1-4f47-96e9-8b2eba0f014b,1,75,,,,,9,mature,fair,urban,suffolk,fraxinus excelsior,european ash,ash,fraxinus,excelsior,75,FALSE,3,3,4,4,,,,,4,4,C6
dabd0fd1-65f3-44f1-ade4-874e8d610b7e,2,40,40,,,,17,mature,good,rural,buckinghamshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,56.6,TRUE,4,4,4,4,,,,,4,4,C6
af585b77-2483-4b33-be81-a88d13de48d0,4,25,0,0,0,,12,mature,good,urban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,25,FALSE,4,3,4,4,,,,,4,4,C6
8fbabcd9-a22b-412c-8306-ca6275ac571f,1,40,,,,,7,mature,good,urban,devon,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,4,4,4,2,,,,,4,4,C6
a684add3-bf46-46c1-a184-3d9c68470d98,1,30,,,,,9,mature,fair,urban,devon,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,4,4,4,4,,,,,4,4,C6
791fda04-5830-4925-8b9f-4b99c7513bd1,1,30,,,,,10,mature,fair,urban,devon,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,4,4,4,4,,,,,4,4,C6
cb555e30-ebb0-4261-a7ca-f8fb15eace76,1,21,,,,,8.5,mature,good,urban,devon,fraxinus excelsior,european ash,ash,fraxinus,excelsior,21,FALSE,4,4,4,4,,,,,4,4,C6
75c7281c-af88-4ceb-8ae1-6d9e67aebce2,1,30,,,,,18,mature,fair,urban,swansea,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,4,4,4,4,,,,,4,4,C6
a5981bf1-5ffd-4ab3-980f-4075ad1f8b8c,1,35,,,,,18,mature,fair,urban,swansea,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,4,,,,,4,4,C6
6e9007dc-cd96-42ac-a431-34f8b9fa8542,1,23,,,,,6,mature,poor,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,23,FALSE,4,4,4,4,,,,,4,4,C6
0ce4ae0c-f8b4-48a7-adee-18751554d809,1,35,,,,,10,mature,fair,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,35,FALSE,4,4,4,4,,,,,4,4,C6
46b4fc38-4b51-44f3-98d9-24bef16abbdb,1,60,,,,,13,mature,poor,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,60,FALSE,,,,,4,3,4,4,4,4,C6
5d03b044-78fd-4047-a1a5-16bf5f3b1662,1,60,,,,,13,mature,poor,rural,wiltshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,60,FALSE,,,,,4,3,4,4,4,4,C6
f4224126-c146-4664-be0c-62463e0954cb,1,30,,,,,14,mature,good,suburban,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,30,FALSE,4,4,4,4,,,,,4,4,C6
e0c0b6aa-3d96-48a8-870e-ed991e214cbb,1,50,,,,,13,mature,fair,urban,essex,fraxinus excelsior,european ash,ash,fraxinus,excelsior,50,FALSE,4,4,4,4,,,,,4,4,C6
41b1e304-d317-48e3-9021-cd7ffb1e3d4a,3,25,25,20,,,17,mature,good,urban,surrey,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40.6,TRUE,4,4,4,4,,,,,4,4,C6
2ee8b470-ed1d-462f-aecc-632cb5babbc8,1,66,,,,,14,mature,poor,urban,oxfordshire,salix alba,white willow,willow,salix,alba,66,FALSE,4,4,4,4,,,,,4,4,C2
c00113e7-8aba-4c79-96c1-87686d0a2f8a,1,12,,,,,10,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,12,FALSE,4,4,4,4,,,,,4,4,C6
c0a4dbfa-31b6-4c44-a711-7a2fd9d7e082,1,65,,,,,12,mature,good,urban,essex,salix alba,white willow,willow,salix,alba,65,FALSE,4,4,4,4,,,,,4,4,C6
828b6fab-25c7-4fee-8c0b-e2df268cdda6,1,11,,,,,9,mature,fair,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,11,FALSE,4,4,3.5,3.5,,,,,4,4,C6
66393769-5688-4e56-aa0b-e42dbbb58105,1,15,,,,,12,mature,fair,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,15,FALSE,4,4,5,3,,,,,4,5,C6
cf622300-4df4-4c59-a797-590b203ad15c,1,40,,,,,14,mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,40,FALSE,7,1.1,3.8,2.4,,,,,4,7,C6
a98d5718-961f-4ec1-904f-e69cbdbd122f,1,19,,,,,7,mature,good,urban,devon,fraxinus excelsior,european ash,ash,fraxinus,excelsior,19,FALSE,4.5,4,4,4,,,,,4.2,4.5,C6
03437693-79d0-43d4-890b-e454cc698bba,1,32,,,,,8,mature,fair,urban,devon,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,4.5,4,4,4,,,,,4.2,4.5,C6
33f676c2-58cb-436e-94f2-3db9a1599c69,1,20,,,,,9,mature,good,rural,somerset,fraxinus excelsior,european ash,ash,fraxinus,excelsior,20,FALSE,4.5,4,4,4.5,,,,,4.2,4.5,C6
1c45ee4c-46a1-47ea-9223-d72cb350700b,1,28,,,,,14,mature,fair,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,28,FALSE,4,4,4.5,4,,,,,4.2,4.5,C6
a4edeaa6-6071-4db7-97e0-804c06b03b2a,1,18,,,,,13,mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,18,FALSE,4.5,4,4,4,,,,,4.2,4.5,C6
b8f14652-2424-4d8e-bccc-ad99b65923df,1,33,,,,,17,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,33,FALSE,2.5,6.2,5.3,2.5,,,,,4.4,6.2,C6
7e71dadf-95bd-4733-8c2f-3a472659d2be,1,52,,,,,16,mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,52,FALSE,2,7,3,5,,,,,4.5,7,C6
b4c4948d-923e-401e-b221-4fb96a46a3f4,1,42,,,,,8.5,mature,good,rural,berkshire,quercus robur,english oak,oak,quercus,robur,42,FALSE,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
c3d571b7-d0c5-414c-a65d-7be6dcb59306,1,60,,,,,11,mature,fair,rural,cornwall,quercus robur,english oak,oak,quercus,robur,60,FALSE,5,4,5,4,,,,,4.5,5,C6
97d6e127-493a-40e6-a6fa-9327f4eb8634,1,45,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,45,FALSE,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
f01a6af7-8e20-47b8-b59f-859c9a15ab26,1,45,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,45,FALSE,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
52b6d505-96b0-44fa-a674-187415b40041,1,36,,,,,20,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,36,FALSE,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
85e9ed08-59c1-45a7-be3c-55efbe6ad95f,1,29,,,,,12,mature,good,urban,greater_london,quercus robur,english oak,oak,quercus,robur,29,FALSE,5,4,5,3.5,,,,,4.5,5,C6
40e7ba56-553d-40f8-bba4-e796000675dd,1,39,,,,,7,mature,good,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,39,FALSE,4,5,3,3,,,,,4.5,5,C6
c0399e92-3511-4d78-a3e9-0a6be599ba2b,1,22,,,,,9,mature,good,urban,gloucestershire,quercus robur,english oak,oak,quercus,robur,22,FALSE,4,5,5,1.5,,,,,4.5,5,C6
9f91c499-df1d-4843-8a34-f1698c52377f,1,57,,,,,18,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,57,FALSE,4,4,5,4,,,,,4.5,5,C2
4badc2eb-3ffb-4f18-8165-b6d693090e1a,1,40,,,,,14,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,8,0,5,4,,,,,4.5,8,C2
ce3b39e6-51c3-426c-97e0-be1864731206,1,60,,,,,18,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,60,FALSE,5,4,6,3,,,,,4.5,6,C2
5c4b58c7-5366-407b-b5d1-34116431187b,1,43,,,,,14,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,43,FALSE,2,7,3,5,,,,,4.5,7,C2
d164d2ce-8174-473a-b93e-271f3eba0b73,1,52,,,,,16,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,52,FALSE,3,6,5,3,,,,,4.5,6,C2
fb3e581e-1eed-4f1e-a3af-8e75d120ea19,1,37,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,37,FALSE,5,3,5,4,,,,,4.5,5,C2
75e87dd4-cb5b-403d-baa7-190508ebf439,1,39,,,,,12,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,39,FALSE,4,5,4,4,,,,,4.5,5,C2
e0ebe981-0dcb-4b17-a6ce-c8120f22af6b,1,43,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,43,FALSE,5,4,5,4,,,,,4.5,5,C2
210a958c-7dd7-4d77-97d5-ca22c8cee828,1,22,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,22,FALSE,4,5,4,4,,,,,4.5,5,C2
cf30fcf0-d5a6-4248-82bd-c698fe5c5cbe,1,67,,,,,11,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,67,FALSE,4,5,4,5,,,,,4.5,5,C2
ebf9e3f9-bc5c-45b2-9416-c9283924bf05,1,32,,,,,9,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,32,FALSE,4,5,5,0,,,,,4.5,5,C2
201bb9bf-a819-450c-9d00-1c0f108fe052,1,37,,,,,15,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,37,FALSE,5,3,5,4,,,,,4.5,5,C2
42d1a24f-0442-47ae-9d9a-8022415063a9,1,52,,,,,12,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,52,FALSE,3,5,4,5,,,,,4.5,5,C2
be8840e7-b62e-4fe3-b540-6b34e2dd7425,1,51,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,51,FALSE,4,5,4,4,,,,,4.5,5,C2
6f559fe2-eec6-4514-a791-19154810d3e7,1,27,,,,,10,mature,poor,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,27,FALSE,6,3,6,3,,,,,4.5,6,C2
9fd555f3-5e3d-4ee6-bac3-466dab3fd7eb,1,59,,,,,12,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,59,FALSE,3,5,5,4,,,,,4.5,5,C2
99803926-a793-4ad9-a919-7909068facb1,1,45,,,,,8,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,45,FALSE,4,4,5,4,,,,,4.5,5,C2
eb977b8e-75b0-4762-955c-49ff4ee1a95e,1,39,,,,,7,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,39,FALSE,4,5,4,5,,,,,4.5,5,C2
d770753f-72cd-494c-9665-f329b9993642,1,47,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,47,FALSE,4,4,5,4,,,,,4.5,5,C2
5ca4a608-502f-45da-b523-a6a2211aedbe,1,40,,,,,18,mature,fair,urban,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,3,4,4,5,,,,,4.5,5,C3
c37bb697-1527-4c43-9ab2-ae51d73785c5,1,40,,,,,12,mature,fair,rural,greater_london,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C4
116224fb-7353-4a56-b342-c113bb89dca6,1,53,,,,,17,mature,fair,rural,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,53,FALSE,3,5,2,7,,,,,4.5,7,C5
c841efee-a125-4564-a985-ea0f66f69adc,1,31,,,,,10,mature,fair,urban,west_midlands,fraxinus excelsior,european ash,ash,fraxinus,excelsior,31,FALSE,6,3,4.5,3,,,,,4.5,6,C5
67ec3e17-c19e-47be-bcad-d9cdaea01b91,1,31,,,,,10,mature,fair,urban,oxfordshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,31,FALSE,6,3,4.5,3,,,,,4.5,6,C5
b5309a52-fca0-4eb4-a2ce-f11a988aa0fe,4,36,0,0,0,,11,mature,good,urban,gloucestershire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,36,FALSE,4.5,4.5,4.5,4.5,,,,,4.5,4.5,C6
a47cfe77-8a01-4846-8416-ac940b53971b,1,22,,,,,13,mature,good,urban,somerset,platanus x hispanica,london plane,plane,platanus,hispanica,22,FALSE,4,5,5,4,,,,,4.5,5,C6
9186ca8b-8ba5-458e-bf1a-90e5100a91bc,1,47,,,,,13,mature,good,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,47,FALSE,,,,,7,2,7,2,4.5,7,C6
ec89d055-9fc0-48c4-afa3-5a88ad27a2b3,1,35,,,,,13,mature,fair,rural,greater_london,quercus robur,english oak,oak,quercus,robur,35,FALSE,,,,,6.5,3,2.5,6.5,4.8,6.5,C4
74d48ed6-a771-4acb-b934-6622cfc2d7d6,1,39,,,,,8,mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,39,FALSE,4,4,4.5,5,,,,,4.8,5,C6
8f548fbf-1c98-4941-9390-31374f0c8827,1,74,,,,,19,mature,fair,rural,staffordshire,quercus robur,english oak,oak,quercus,robur,74,FALSE,5.5,4,3,6,,,,,4.8,6,C6
8e87427b-d20c-45c6-9555-8a9d4ca32559,1,40,,,,,14,mature,poor,rural,hampshire,fraxinus excelsior,european ash,ash,fraxinus,excelsior,40,FALSE,1.5,7,3.5,6,,,,,4.8,7,C5
cb50888a-5cde-499f-b411-d61a444ad6da,1,33,,,,,17,mature,fair,urban,greater_london,platanus x hispanica,london plane,plane,platanus,hispanica,33,FALSE,3.8,4.7,4.6,5.3,,,,,4.9,5.3,C6
3a228bdd-efdc-4110-a3de-189d27406778,1,50,,,,,20,mature,good,urban,oxfordshire,quercus robur,english oak,oak,quercus,robur,50,FALSE,6,4,0,7,,,,,5,7,C2
4288af21-193e-40db-9971-1fcc6b9f2fd0,1,95,,,,,15,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,95,FALSE,4,5,5,5,,,,,5,5,C3
d776c306-6dd5-438f-ab90-4658933248fb,1,80,,,,,13,mature,fair,urban,essex,quercus robur,english oak,oak,quercus,robur,80,FALSE,4,5,5,5,,,,,5,5,C3
115202c0-c8a2-4832-b405-e50983240fe7,1,60,,,,,10,mature,good,rural,surrey,quercus robur,english oak,oak,quercus,robur,60,FALSE,5,5,5,5,,,,,5,5,C3
b86de878-19fd-47e6-b96d-15b6fcd7180b,1,35,,,,,16,mature,good,rural,greater_london,quercus robur,english oak,oak,quercus,robur,35,FALSE,,,,,5,5,2,5.5,5,5.5,C4
f4db5fa2-b3e6-4b1e-b094-22b114d3e2a3,1,54,,,,,18,mature,fair,rural,greater_london,quercus robur,english oak,oak,quercus,robur,54,FALSE,5,5,5,5,,,,,5,5,C4
75d28ee5-5e9d-4f8b-a4b3-11a4a2fd507b,1,62,,,,,17,mature,good,rural,greater_london,quercus robur,english oak,oak,quercus,robur,62,FALSE,5,5,5,5,,,,,5,5,C4
a90c2e13-a3eb-4d47-93a5-7f9d64c3ecdd,1,75,,,,,9,mature,fair,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,75,FALSE,6,4,2,5,,,,,5,6,C5
615f55c7-1c96-45aa-93a9-066ad2517de3,1,66,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,66,FALSE,5,5,5,5,,,,,5,5,C5
39097a16-1058-4d7b-ad1e-b3e071fdb830,1,50,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,50,FALSE,5,5,4,4,,,,,5,5,C5
bf8ddab0-6bd6-4570-ad35-eee47e00f7c6,1,70,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,70,FALSE,5,5,5,5,,,,,5,5,C5
257348da-824f-4d48-88bf-230dbcc260d3,1,50,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,50,FALSE,5,5,5,5,,,,,5,5,C5
0e1caf4d-af89-4790-bbb0-c2a2e5f0d6cf,1,50,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,50,FALSE,3,6,5,5,,,,,5,6,C5
96809446-52e3-4df1-8165-b9c75c9a33b3,1,60,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,60,FALSE,4,6,4,4,,,,,5,6,C5
74b4e338-9f3e-40a2-80f8-da0ffec4211d,1,50,,,,,15,mature,good,rural,oxfordshire,quercus robur,english oak,oak,quercus,robur,50,FALSE,4,4,5,5,,,,,5,5,C5
91ba1ab6-230e-43e2-9411-417458bde1a0,1,60,,,,,17,mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,60,FALSE,5,5,5,5,,,,,5,5,C6
ac208a2c-b381-46a9-80d9-065775d6bb81,1,42,,,,,8,mature,fair,urban,suffolk,quercus robur,english oak,oak,quercus,robur,42,FALSE,5,5,5,5,,,,,5,5,C6
d6d09c48-1451-4c78-b66d-5a93ee232490,1,70,,,,,11,mature,good,rural,berkshire,quercus robur,english oak,oak,quercus,robur,70,FALSE,5.5,4.5,5,4.5,,,,,5,5.5,C6
37a99877-a4aa-4e9e-9459-6be56f059d4e,1,70,,,,,11,mature,good,rural,berkshire,quercus robur,english oak,oak,quercus,robur,70,FALSE,5,5,5,4.5,,,,,5,5,C6
