bounds,GT_AHNSUB
"(66000, 446250, 67000, 447500)",37AN2_12
"(67000, 446250, 68000, 447500)",37AN2_13
"(68000, 446250, 69000, 447500)",37AN2_14
"(69000, 446250, 70000, 447500)",37AN2_15
"(65000, 445000, 66000, 446250)",37AN2_16
"(66000, 445000, 67000, 446250)",37AN2_17
"(67000, 445000, 68000, 446250)",37AN2_18
"(68000, 445000, 69000, 446250)",37AN2_19
"(69000, 445000, 70000, 446250)",37AN2_20
"(65000, 443750, 66000, 445000)",37AN2_21
"(66000, 443750, 67000, 445000)",37AN2_22
"(67000, 443750, 68000, 445000)",37AN2_23
"(68000, 443750, 69000, 445000)",37AN2_24
"(69000, 443750, 70000, 445000)",37AN2_25
"(65000, 423750, 66000, 425000)",43AN2_01
"(66000, 423750, 67000, 425000)",43AN2_02
"(67000, 423750, 68000, 425000)",43AN2_03
"(68000, 423750, 69000, 425000)",43AN2_04
"(69000, 423750, 70000, 425000)",43AN2_05
"(65000, 422500, 66000, 423750)",43AN2_06
"(66000, 422500, 67000, 423750)",43AN2_07
"(67000, 422500, 68000, 423750)",43AN2_08
"(68000, 422500, 69000, 423750)",43AN2_09
"(69000, 422500, 70000, 423750)",43AN2_10
"(65000, 421250, 66000, 422500)",43AN2_11
"(66000, 421250, 67000, 422500)",43AN2_12
"(67000, 421250, 68000, 422500)",43AN2_13
"(68000, 421250, 69000, 422500)",43AN2_14
"(69000, 421250, 70000, 422500)",43AN2_15
"(65000, 420000, 66000, 421250)",43AN2_16
"(66000, 420000, 67000, 421250)",43AN2_17
"(67000, 420000, 68000, 421250)",43AN2_18
"(68000, 420000, 69000, 421250)",43AN2_19
"(69000, 420000, 70000, 421250)",43AN2_20
"(65000, 418750, 66000, 420000)",43AN2_21
"(66000, 418750, 67000, 420000)",43AN2_22
"(67000, 418750, 68000, 420000)",43AN2_23
"(68000, 418750, 69000, 420000)",43AN2_24
"(69000, 418750, 70000, 420000)",43AN2_25
"(65000, 398750, 66000, 400000)",49AN2_01
"(66000, 398750, 67000, 400000)",49AN2_02
"(67000, 398750, 68000, 400000)",49AN2_03
"(68000, 398750, 69000, 400000)",49AN2_04
"(69000, 398750, 70000, 400000)",49AN2_05
"(65000, 397500, 66000, 398750)",49AN2_06
"(66000, 397500, 67000, 398750)",49AN2_07
"(67000, 397500, 68000, 398750)",49AN2_08
"(68000, 397500, 69000, 398750)",49AN2_09
"(69000, 397500, 70000, 398750)",49AN2_10
"(65000, 396250, 66000, 397500)",49AN2_11
"(66000, 396250, 67000, 397500)",49AN2_12
"(67000, 396250, 68000, 397500)",49AN2_13
"(68000, 396250, 69000, 397500)",49AN2_14
"(69000, 396250, 70000, 397500)",49AN2_15
"(65000, 395000, 66000, 396250)",49AN2_16
"(66000, 395000, 67000, 396250)",49AN2_17
"(67000, 395000, 68000, 396250)",49AN2_18
"(68000, 395000, 69000, 396250)",49AN2_19
"(69000, 395000, 70000, 396250)",49AN2_20
"(65000, 393750, 66000, 395000)",49AN2_21
"(66000, 393750, 67000, 395000)",49AN2_22
"(67000, 393750, 68000, 395000)",49AN2_23
"(68000, 393750, 69000, 395000)",49AN2_24
"(69000, 393750, 70000, 395000)",49AN2_25
"(65000, 373750, 66000, 375000)",55AN2_01
"(66000, 373750, 67000, 375000)",55AN2_02
"(67000, 373750, 68000, 375000)",55AN2_03
"(68000, 373750, 69000, 375000)",55AN2_04
"(69000, 373750, 70000, 375000)",55AN2_05
"(65000, 372500, 66000, 373750)",55AN2_06
"(66000, 372500, 67000, 373750)",55AN2_07
"(67000, 372500, 68000, 373750)",55AN2_08
"(68000, 372500, 69000, 373750)",55AN2_09
"(69000, 372500, 70000, 373750)",55AN2_10
"(65000, 371250, 66000, 372500)",55AN2_11
"(66000, 371250, 67000, 372500)",55AN2_12
"(67000, 371250, 68000, 372500)",55AN2_13
"(68000, 371250, 69000, 372500)",55AN2_14
"(69000, 371250, 70000, 372500)",55AN2_15
"(65000, 370000, 66000, 371250)",55AN2_16
"(66000, 370000, 67000, 371250)",55AN2_17
"(67000, 370000, 68000, 371250)",55AN2_18
"(68000, 370000, 69000, 371250)",55AN2_19
"(69000, 370000, 70000, 371250)",55AN2_20
"(65000, 368750, 66000, 370000)",55AN2_21
"(66000, 368750, 67000, 370000)",55AN2_22
"(67000, 368750, 68000, 370000)",55AN2_23
"(68000, 368750, 69000, 370000)",55AN2_24
"(69000, 368750, 70000, 370000)",55AN2_25
"(85000, 473750, 86000, 475000)",30EN2_01
"(86000, 473750, 87000, 475000)",30EN2_02
"(87000, 473750, 88000, 475000)",30EN2_03
"(88000, 473750, 89000, 475000)",30EN2_04
"(89000, 473750, 90000, 475000)",30EN2_05
"(85000, 472500, 86000, 473750)",30EN2_06
"(86000, 472500, 87000, 473750)",30EN2_07
"(87000, 472500, 88000, 473750)",30EN2_08
"(88000, 472500, 89000, 473750)",30EN2_09
"(89000, 472500, 90000, 473750)",30EN2_10
"(85000, 471250, 86000, 472500)",30EN2_11
"(86000, 471250, 87000, 472500)",30EN2_12
"(87000, 471250, 88000, 472500)",30EN2_13
"(88000, 471250, 89000, 472500)",30EN2_14
"(89000, 471250, 90000, 472500)",30EN2_15
"(85000, 470000, 86000, 471250)",30EN2_16
"(86000, 470000, 87000, 471250)",30EN2_17
"(87000, 470000, 88000, 471250)",30EN2_18
"(88000, 470000, 89000, 471250)",30EN2_19
"(89000, 470000, 90000, 471250)",30EN2_20
"(85000, 468750, 86000, 470000)",30EN2_21
"(86000, 468750, 87000, 470000)",30EN2_22
"(87000, 468750, 88000, 470000)",30EN2_23
"(88000, 468750, 89000, 470000)",30EN2_24
"(89000, 468750, 90000, 470000)",30EN2_25
"(85000, 448750, 86000, 450000)",37EN2_01
"(86000, 448750, 87000, 450000)",37EN2_02
"(87000, 448750, 88000, 450000)",37EN2_03
"(88000, 448750, 89000, 450000)",37EN2_04
"(89000, 448750, 90000, 450000)",37EN2_05
"(85000, 447500, 86000, 448750)",37EN2_06
"(86000, 447500, 87000, 448750)",37EN2_07
"(87000, 447500, 88000, 448750)",37EN2_08
"(88000, 447500, 89000, 448750)",37EN2_09
"(89000, 447500, 90000, 448750)",37EN2_10
"(85000, 446250, 86000, 447500)",37EN2_11
"(86000, 446250, 87000, 447500)",37EN2_12
"(87000, 446250, 88000, 447500)",37EN2_13
"(88000, 446250, 89000, 447500)",37EN2_14
"(89000, 446250, 90000, 447500)",37EN2_15
"(85000, 445000, 86000, 446250)",37EN2_16
"(86000, 445000, 87000, 446250)",37EN2_17
"(87000, 445000, 88000, 446250)",37EN2_18
"(88000, 445000, 89000, 446250)",37EN2_19
"(89000, 445000, 90000, 446250)",37EN2_20
"(85000, 443750, 86000, 445000)",37EN2_21
"(86000, 443750, 87000, 445000)",37EN2_22
"(87000, 443750, 88000, 445000)",37EN2_23
"(88000, 443750, 89000, 445000)",37EN2_24
"(89000, 443750, 90000, 445000)",37EN2_25
"(85000, 423750, 86000, 425000)",43EN2_01
"(86000, 423750, 87000, 425000)",43EN2_02
"(87000, 423750, 88000, 425000)",43EN2_03
"(88000, 423750, 89000, 425000)",43EN2_04
"(89000, 423750, 90000, 425000)",43EN2_05
"(85000, 422500, 86000, 423750)",43EN2_06
"(86000, 422500, 87000, 423750)",43EN2_07
"(87000, 422500, 88000, 423750)",43EN2_08
"(88000, 422500, 89000, 423750)",43EN2_09
"(89000, 422500, 90000, 423750)",43EN2_10
"(85000, 421250, 86000, 422500)",43EN2_11
"(86000, 421250, 87000, 422500)",43EN2_12
"(87000, 421250, 88000, 422500)",43EN2_13
"(88000, 421250, 89000, 422500)",43EN2_14
"(89000, 421250, 90000, 422500)",43EN2_15
"(85000, 420000, 86000, 421250)",43EN2_16
"(86000, 420000, 87000, 421250)",43EN2_17
"(87000, 420000, 88000, 421250)",43EN2_18
"(88000, 420000, 89000, 421250)",43EN2_19
"(89000, 420000, 90000, 421250)",43EN2_20
"(85000, 418750, 86000, 420000)",43EN2_21
"(86000, 418750, 87000, 420000)",43EN2_22
"(87000, 418750, 88000, 420000)",43EN2_23
"(88000, 418750, 89000, 420000)",43EN2_24
"(89000, 418750, 90000, 420000)",43EN2_25
"(85000, 398750, 86000, 400000)",49EN2_01
"(86000, 398750, 87000, 400000)",49EN2_02
"(87000, 398750, 88000, 400000)",49EN2_03
"(88000, 398750, 89000, 400000)",49EN2_04
"(89000, 398750, 90000, 400000)",49EN2_05
"(85000, 397500, 86000, 398750)",49EN2_06
"(86000, 397500, 87000, 398750)",49EN2_07
"(87000, 397500, 88000, 398750)",49EN2_08
"(88000, 397500, 89000, 398750)",49EN2_09
"(89000, 397500, 90000, 398750)",49EN2_10
"(85000, 396250, 86000, 397500)",49EN2_11
"(86000, 396250, 87000, 397500)",49EN2_12
"(87000, 396250, 88000, 397500)",49EN2_13
"(88000, 396250, 89000, 397500)",49EN2_14
"(89000, 396250, 90000, 397500)",49EN2_15
"(85000, 395000, 86000, 396250)",49EN2_16
"(86000, 395000, 87000, 396250)",49EN2_17
"(87000, 395000, 88000, 396250)",49EN2_18
"(88000, 395000, 89000, 396250)",49EN2_19
"(89000, 395000, 90000, 396250)",49EN2_20
"(85000, 393750, 86000, 395000)",49EN2_21
"(86000, 393750, 87000, 395000)",49EN2_22
"(87000, 393750, 88000, 395000)",49EN2_23
"(88000, 393750, 89000, 395000)",49EN2_24
"(89000, 393750, 90000, 395000)",49EN2_25
"(85000, 373750, 86000, 375000)",55EN2_01
"(86000, 373750, 87000, 375000)",55EN2_02
"(87000, 373750, 88000, 375000)",55EN2_03
"(88000, 373750, 89000, 375000)",55EN2_04
"(89000, 373750, 90000, 375000)",55EN2_05
"(85000, 372500, 86000, 373750)",55EN2_06
"(86000, 372500, 87000, 373750)",55EN2_07
"(87000, 372500, 88000, 373750)",55EN2_08
"(88000, 372500, 89000, 373750)",55EN2_09
"(89000, 372500, 90000, 373750)",55EN2_10
"(85000, 371250, 86000, 372500)",55EN2_11
"(86000, 371250, 87000, 372500)",55EN2_12
"(87000, 371250, 88000, 372500)",55EN2_13
"(88000, 371250, 89000, 372500)",55EN2_14
"(89000, 371250, 90000, 372500)",55EN2_15
"(85000, 370000, 86000, 371250)",55EN2_16
"(86000, 370000, 87000, 371250)",55EN2_17
"(87000, 370000, 88000, 371250)",55EN2_18
"(88000, 370000, 89000, 371250)",55EN2_19
"(89000, 370000, 90000, 371250)",55EN2_20
"(85000, 368750, 86000, 370000)",55EN2_21
"(86000, 368750, 87000, 370000)",55EN2_22
"(87000, 368750, 88000, 370000)",55EN2_23
"(88000, 368750, 89000, 370000)",55EN2_24
"(89000, 368750, 90000, 370000)",55EN2_25
"(105000, 571250, 106000, 572500)",09AN2_11
"(106000, 571250, 107000, 572500)",09AN2_12
"(107000, 571250, 108000, 572500)",09AN2_13
"(108000, 571250, 109000, 572500)",09AN2_14
"(109000, 571250, 110000, 572500)",09AN2_15
"(105000, 570000, 106000, 571250)",09AN2_16
"(106000, 570000, 107000, 571250)",09AN2_17
"(107000, 570000, 108000, 571250)",09AN2_18
"(108000, 570000, 109000, 571250)",09AN2_19
"(109000, 570000, 110000, 571250)",09AN2_20
"(105000, 568750, 106000, 570000)",09AN2_21
"(106000, 568750, 107000, 570000)",09AN2_22
"(107000, 568750, 108000, 570000)",09AN2_23
"(108000, 568750, 109000, 570000)",09AN2_24
"(109000, 568750, 110000, 570000)",09AN2_25
"(105000, 548750, 106000, 550000)",14AN2_01
"(106000, 548750, 107000, 550000)",14AN2_02
"(107000, 548750, 108000, 550000)",14AN2_03
"(108000, 548750, 109000, 550000)",14AN2_04
"(109000, 548750, 110000, 550000)",14AN2_05
"(105000, 547500, 106000, 548750)",14AN2_06
"(106000, 547500, 107000, 548750)",14AN2_07
"(107000, 547500, 108000, 548750)",14AN2_08
"(108000, 547500, 109000, 548750)",14AN2_09
"(109000, 547500, 110000, 548750)",14AN2_10
"(105000, 546250, 106000, 547500)",14AN2_11
"(106000, 546250, 107000, 547500)",14AN2_12
"(107000, 546250, 108000, 547500)",14AN2_13
"(108000, 546250, 109000, 547500)",14AN2_14
"(109000, 546250, 110000, 547500)",14AN2_15
"(105000, 545000, 106000, 546250)",14AN2_16
"(106000, 545000, 107000, 546250)",14AN2_17
"(107000, 545000, 108000, 546250)",14AN2_18
"(108000, 545000, 109000, 546250)",14AN2_19
"(109000, 545000, 110000, 546250)",14AN2_20
"(105000, 543750, 106000, 545000)",14AN2_21
"(106000, 543750, 107000, 545000)",14AN2_22
"(107000, 543750, 108000, 545000)",14AN2_23
"(108000, 543750, 109000, 545000)",14AN2_24
"(109000, 543750, 110000, 545000)",14AN2_25
"(105000, 523750, 106000, 525000)",19AN2_01
"(106000, 523750, 107000, 525000)",19AN2_02
"(107000, 523750, 108000, 525000)",19AN2_03
"(108000, 523750, 109000, 525000)",19AN2_04
"(109000, 523750, 110000, 525000)",19AN2_05
"(105000, 522500, 106000, 523750)",19AN2_06
"(106000, 522500, 107000, 523750)",19AN2_07
"(107000, 522500, 108000, 523750)",19AN2_08
"(108000, 522500, 109000, 523750)",19AN2_09
"(109000, 522500, 110000, 523750)",19AN2_10
"(105000, 521250, 106000, 522500)",19AN2_11
"(106000, 521250, 107000, 522500)",19AN2_12
"(107000, 521250, 108000, 522500)",19AN2_13
"(108000, 521250, 109000, 522500)",19AN2_14
"(109000, 521250, 110000, 522500)",19AN2_15
"(105000, 520000, 106000, 521250)",19AN2_16
"(106000, 520000, 107000, 521250)",19AN2_17
"(107000, 520000, 108000, 521250)",19AN2_18
"(108000, 520000, 109000, 521250)",19AN2_19
"(109000, 520000, 110000, 521250)",19AN2_20
"(105000, 518750, 106000, 520000)",19AN2_21
"(106000, 518750, 107000, 520000)",19AN2_22
"(107000, 518750, 108000, 520000)",19AN2_23
"(108000, 518750, 109000, 520000)",19AN2_24
"(109000, 518750, 110000, 520000)",19AN2_25
"(105000, 498750, 106000, 500000)",25AN2_01
"(106000, 498750, 107000, 500000)",25AN2_02
"(107000, 498750, 108000, 500000)",25AN2_03
"(108000, 498750, 109000, 500000)",25AN2_04
"(109000, 498750, 110000, 500000)",25AN2_05
"(105000, 497500, 106000, 498750)",25AN2_06
"(106000, 497500, 107000, 498750)",25AN2_07
"(107000, 497500, 108000, 498750)",25AN2_08
"(108000, 497500, 109000, 498750)",25AN2_09
"(109000, 497500, 110000, 498750)",25AN2_10
"(105000, 496250, 106000, 497500)",25AN2_11
"(106000, 496250, 107000, 497500)",25AN2_12
"(107000, 496250, 108000, 497500)",25AN2_13
"(108000, 496250, 109000, 497500)",25AN2_14
"(109000, 496250, 110000, 497500)",25AN2_15
"(105000, 495000, 106000, 496250)",25AN2_16
"(106000, 495000, 107000, 496250)",25AN2_17
"(107000, 495000, 108000, 496250)",25AN2_18
"(108000, 495000, 109000, 496250)",25AN2_19
"(109000, 495000, 110000, 496250)",25AN2_20
"(105000, 493750, 106000, 495000)",25AN2_21
"(106000, 493750, 107000, 495000)",25AN2_22
"(107000, 493750, 108000, 495000)",25AN2_23
"(108000, 493750, 109000, 495000)",25AN2_24
"(109000, 493750, 110000, 495000)",25AN2_25
"(105000, 473750, 106000, 475000)",31AN2_01
"(106000, 473750, 107000, 475000)",31AN2_02
"(107000, 473750, 108000, 475000)",31AN2_03
"(108000, 473750, 109000, 475000)",31AN2_04
"(109000, 473750, 110000, 475000)",31AN2_05
"(105000, 472500, 106000, 473750)",31AN2_06
"(106000, 472500, 107000, 473750)",31AN2_07
"(107000, 472500, 108000, 473750)",31AN2_08
"(108000, 472500, 109000, 473750)",31AN2_09
"(109000, 472500, 110000, 473750)",31AN2_10
"(105000, 471250, 106000, 472500)",31AN2_11
"(106000, 471250, 107000, 472500)",31AN2_12
"(107000, 471250, 108000, 472500)",31AN2_13
"(108000, 471250, 109000, 472500)",31AN2_14
"(109000, 471250, 110000, 472500)",31AN2_15
"(105000, 470000, 106000, 471250)",31AN2_16
"(106000, 470000, 107000, 471250)",31AN2_17
"(107000, 470000, 108000, 471250)",31AN2_18
"(108000, 470000, 109000, 471250)",31AN2_19
"(109000, 470000, 110000, 471250)",31AN2_20
"(105000, 468750, 106000, 470000)",31AN2_21
"(106000, 468750, 107000, 470000)",31AN2_22
"(107000, 468750, 108000, 470000)",31AN2_23
"(108000, 468750, 109000, 470000)",31AN2_24
"(109000, 468750, 110000, 470000)",31AN2_25
"(105000, 448750, 106000, 450000)",38AN2_01
"(106000, 448750, 107000, 450000)",38AN2_02
"(107000, 448750, 108000, 450000)",38AN2_03
"(108000, 448750, 109000, 450000)",38AN2_04
"(109000, 448750, 110000, 450000)",38AN2_05
"(105000, 447500, 106000, 448750)",38AN2_06
"(106000, 447500, 107000, 448750)",38AN2_07
"(107000, 447500, 108000, 448750)",38AN2_08
"(108000, 447500, 109000, 448750)",38AN2_09
"(109000, 447500, 110000, 448750)",38AN2_10
"(105000, 446250, 106000, 447500)",38AN2_11
"(106000, 446250, 107000, 447500)",38AN2_12
"(107000, 446250, 108000, 447500)",38AN2_13
"(108000, 446250, 109000, 447500)",38AN2_14
"(109000, 446250, 110000, 447500)",38AN2_15
"(105000, 445000, 106000, 446250)",38AN2_16
"(106000, 445000, 107000, 446250)",38AN2_17
"(107000, 445000, 108000, 446250)",38AN2_18
"(108000, 445000, 109000, 446250)",38AN2_19
"(109000, 445000, 110000, 446250)",38AN2_20
"(105000, 443750, 106000, 445000)",38AN2_21
"(106000, 443750, 107000, 445000)",38AN2_22
"(107000, 443750, 108000, 445000)",38AN2_23
"(108000, 443750, 109000, 445000)",38AN2_24
"(109000, 443750, 110000, 445000)",38AN2_25
"(105000, 423750, 106000, 425000)",44AN2_01
"(106000, 423750, 107000, 425000)",44AN2_02
"(107000, 423750, 108000, 425000)",44AN2_03
"(108000, 423750, 109000, 425000)",44AN2_04
"(109000, 423750, 110000, 425000)",44AN2_05
"(105000, 422500, 106000, 423750)",44AN2_06
"(106000, 422500, 107000, 423750)",44AN2_07
"(107000, 422500, 108000, 423750)",44AN2_08
"(108000, 422500, 109000, 423750)",44AN2_09
"(109000, 422500, 110000, 423750)",44AN2_10
"(105000, 421250, 106000, 422500)",44AN2_11
"(106000, 421250, 107000, 422500)",44AN2_12
"(107000, 421250, 108000, 422500)",44AN2_13
"(108000, 421250, 109000, 422500)",44AN2_14
"(109000, 421250, 110000, 422500)",44AN2_15
"(105000, 420000, 106000, 421250)",44AN2_16
"(106000, 420000, 107000, 421250)",44AN2_17
"(107000, 420000, 108000, 421250)",44AN2_18
"(108000, 420000, 109000, 421250)",44AN2_19
"(109000, 420000, 110000, 421250)",44AN2_20
"(105000, 418750, 106000, 420000)",44AN2_21
"(106000, 418750, 107000, 420000)",44AN2_22
"(107000, 418750, 108000, 420000)",44AN2_23
"(108000, 418750, 109000, 420000)",44AN2_24
"(109000, 418750, 110000, 420000)",44AN2_25
"(105000, 398750, 106000, 400000)",50AN2_01
"(106000, 398750, 107000, 400000)",50AN2_02
"(107000, 398750, 108000, 400000)",50AN2_03
"(108000, 398750, 109000, 400000)",50AN2_04
"(109000, 398750, 110000, 400000)",50AN2_05
"(105000, 397500, 106000, 398750)",50AN2_06
"(106000, 397500, 107000, 398750)",50AN2_07
"(107000, 397500, 108000, 398750)",50AN2_08
"(108000, 397500, 109000, 398750)",50AN2_09
"(109000, 397500, 110000, 398750)",50AN2_10
"(105000, 396250, 106000, 397500)",50AN2_11
"(106000, 396250, 107000, 397500)",50AN2_12
"(107000, 396250, 108000, 397500)",50AN2_13
"(108000, 396250, 109000, 397500)",50AN2_14
"(109000, 396250, 110000, 397500)",50AN2_15
"(105000, 395000, 106000, 396250)",50AN2_16
"(106000, 395000, 107000, 396250)",50AN2_17
"(107000, 395000, 108000, 396250)",50AN2_18
"(108000, 395000, 109000, 396250)",50AN2_19
"(109000, 395000, 110000, 396250)",50AN2_20
"(105000, 393750, 106000, 395000)",50AN2_21
"(106000, 393750, 107000, 395000)",50AN2_22
"(107000, 393750, 108000, 395000)",50AN2_23
"(108000, 393750, 109000, 395000)",50AN2_24
"(109000, 393750, 110000, 395000)",50AN2_25
"(105000, 373750, 106000, 375000)",56AN2_01
"(106000, 373750, 107000, 375000)",56AN2_02
"(107000, 373750, 108000, 375000)",56AN2_03
"(108000, 373750, 109000, 375000)",56AN2_04
"(109000, 373750, 110000, 375000)",56AN2_05
"(105000, 372500, 106000, 373750)",56AN2_06
"(106000, 372500, 107000, 373750)",56AN2_07
"(107000, 372500, 108000, 373750)",56AN2_08
"(108000, 372500, 109000, 373750)",56AN2_09
"(109000, 372500, 110000, 373750)",56AN2_10
"(105000, 371250, 106000, 372500)",56AN2_11
"(106000, 371250, 107000, 372500)",56AN2_12
"(107000, 371250, 108000, 372500)",56AN2_13
"(108000, 371250, 109000, 372500)",56AN2_14
"(109000, 371250, 110000, 372500)",56AN2_15
"(105000, 370000, 106000, 371250)",56AN2_16
"(106000, 370000, 107000, 371250)",56AN2_17
"(107000, 370000, 108000, 371250)",56AN2_18
"(108000, 370000, 109000, 371250)",56AN2_19
"(109000, 370000, 110000, 371250)",56AN2_20
"(105000, 368750, 106000, 370000)",56AN2_21
"(106000, 368750, 107000, 370000)",56AN2_22
"(107000, 368750, 108000, 370000)",56AN2_23
"(108000, 368750, 109000, 370000)",56AN2_24
"(109000, 368750, 110000, 370000)",56AN2_25
"(125000, 573750, 126000, 575000)",09EN2_01
"(126000, 573750, 127000, 575000)",09EN2_02
"(127000, 573750, 128000, 575000)",09EN2_03
"(128000, 573750, 129000, 575000)",09EN2_04
"(129000, 573750, 130000, 575000)",09EN2_05
"(125000, 572500, 126000, 573750)",09EN2_06
"(126000, 572500, 127000, 573750)",09EN2_07
"(127000, 572500, 128000, 573750)",09EN2_08
"(128000, 572500, 129000, 573750)",09EN2_09
"(129000, 572500, 130000, 573750)",09EN2_10
"(125000, 571250, 126000, 572500)",09EN2_11
"(126000, 571250, 127000, 572500)",09EN2_12
"(127000, 571250, 128000, 572500)",09EN2_13
"(128000, 571250, 129000, 572500)",09EN2_14
"(129000, 571250, 130000, 572500)",09EN2_15
"(125000, 570000, 126000, 571250)",09EN2_16
"(126000, 570000, 127000, 571250)",09EN2_17
"(127000, 570000, 128000, 571250)",09EN2_18
"(128000, 570000, 129000, 571250)",09EN2_19
"(129000, 570000, 130000, 571250)",09EN2_20
"(125000, 568750, 126000, 570000)",09EN2_21
"(126000, 568750, 127000, 570000)",09EN2_22
"(127000, 568750, 128000, 570000)",09EN2_23
"(128000, 568750, 129000, 570000)",09EN2_24
"(129000, 568750, 130000, 570000)",09EN2_25
"(125000, 548750, 126000, 550000)",14EN2_01
"(126000, 548750, 127000, 550000)",14EN2_02
"(127000, 548750, 128000, 550000)",14EN2_03
"(128000, 548750, 129000, 550000)",14EN2_04
"(129000, 548750, 130000, 550000)",14EN2_05
"(125000, 547500, 126000, 548750)",14EN2_06
"(126000, 547500, 127000, 548750)",14EN2_07
"(127000, 547500, 128000, 548750)",14EN2_08
"(128000, 547500, 129000, 548750)",14EN2_09
"(129000, 547500, 130000, 548750)",14EN2_10
"(125000, 546250, 126000, 547500)",14EN2_11
"(126000, 546250, 127000, 547500)",14EN2_12
"(127000, 546250, 128000, 547500)",14EN2_13
"(128000, 546250, 129000, 547500)",14EN2_14
"(129000, 546250, 130000, 547500)",14EN2_15
"(125000, 545000, 126000, 546250)",14EN2_16
"(126000, 545000, 127000, 546250)",14EN2_17
"(127000, 545000, 128000, 546250)",14EN2_18
"(128000, 545000, 129000, 546250)",14EN2_19
"(129000, 545000, 130000, 546250)",14EN2_20
"(125000, 543750, 126000, 545000)",14EN2_21
"(126000, 543750, 127000, 545000)",14EN2_22
"(127000, 543750, 128000, 545000)",14EN2_23
"(128000, 543750, 129000, 545000)",14EN2_24
"(129000, 543750, 130000, 545000)",14EN2_25
"(125000, 523750, 126000, 525000)",19EN2_01
"(126000, 523750, 127000, 525000)",19EN2_02
"(127000, 523750, 128000, 525000)",19EN2_03
"(128000, 523750, 129000, 525000)",19EN2_04
"(129000, 523750, 130000, 525000)",19EN2_05
"(125000, 522500, 126000, 523750)",19EN2_06
"(126000, 522500, 127000, 523750)",19EN2_07
"(127000, 522500, 128000, 523750)",19EN2_08
"(128000, 522500, 129000, 523750)",19EN2_09
"(129000, 522500, 130000, 523750)",19EN2_10
"(125000, 521250, 126000, 522500)",19EN2_11
"(126000, 521250, 127000, 522500)",19EN2_12
"(127000, 521250, 128000, 522500)",19EN2_13
"(128000, 521250, 129000, 522500)",19EN2_14
"(129000, 521250, 130000, 522500)",19EN2_15
"(125000, 520000, 126000, 521250)",19EN2_16
"(126000, 520000, 127000, 521250)",19EN2_17
"(127000, 520000, 128000, 521250)",19EN2_18
"(128000, 520000, 129000, 521250)",19EN2_19
"(129000, 520000, 130000, 521250)",19EN2_20
"(125000, 518750, 126000, 520000)",19EN2_21
"(126000, 518750, 127000, 520000)",19EN2_22
"(127000, 518750, 128000, 520000)",19EN2_23
"(128000, 518750, 129000, 520000)",19EN2_24
"(129000, 518750, 130000, 520000)",19EN2_25
"(125000, 498750, 126000, 500000)",25EN2_01
"(126000, 498750, 127000, 500000)",25EN2_02
